date,product,state,country,type,route,tons,usd
1997-12-01,soybean_meal,MT,Spain,Export,Sea,762.81,199452
1997-12-01,soybean_meal,PE,Argentina,Import,Sea,290.103,72091
1997-12-01,soybean_meal,PE,Argentina,Import,Sea,2327.5,627005
1997-12-01,soybean_meal,PE,Argentina,Import,Sea,2602.5,647903
1997-12-01,soybean_meal,PR,Belgium,Export,Sea,2631.62,706353
1997-12-01,soybean_meal,PR,Cote D'Ivore,Export,Sea,800,228800
1997-12-01,soybean_meal,PR,France,Export,Sea,54556.355,14517296
1997-12-01,soybean_meal,PR,Germany,Export,Sea,38806.78,9925183
1997-12-01,soybean_meal,PR,Hungary,Export,Sea,9117.554,2442129
1997-12-01,soybean_meal,PR,Netherlands,Export,Sea,25178.761,6652814
1997-12-01,soybean_meal,PR,Paraguay,Import,Ground,37000,9239000
1997-12-01,soybean_meal,PR,Poland,Export,Sea,32856.63,8730531
1997-12-01,soybean_meal,PR,Spain,Export,Sea,16734.05,4457717
1997-12-01,soybean_meal,RS,Argentina,Import,Sea,964.996,239802
1997-12-01,soybean_meal,RS,Australia,Export,Sea,16.5,9301
1997-12-01,soybean_meal,RS,Croatia,Export,Sea,3000,773610
1997-12-01,soybean_meal,RS,Denmark,Export,Sea,65680.52,17920421
1997-12-01,soybean_meal,RS,France,Export,Sea,31000,7993970
1997-12-01,soybean_meal,RS,Germany,Export,Sea,20750,5267159
1997-12-01,soybean_meal,RS,Hungary,Export,Sea,17000,4494956
1997-12-01,soybean_meal,RS,Malaysia,Export,Sea,15737.683,4093439
1997-12-01,soybean_meal,RS,Netherlands,Export,Sea,12,12960
1997-12-01,soybean_meal,RS,Spain,Export,Sea,2350,623455
1997-12-01,soybean_meal,RS,United Kingdom,Export,Sea,96.35,56813
1997-12-01,soybean_meal,SC,Denmark,Export,Sea,33000,10032751
1997-12-01,soybean_meal,SC,France,Export,Sea,28601.046,8694718
1997-12-01,soybean_meal,SE,Argentina,Import,Sea,483.505,120151
1997-12-01,soybean_meal,SP,Slovenia,Export,Sea,1237.19,340252
1997-12-01,soybean_oil,MS,Bolivia,Export,Other,14.251,15824
1997-12-01,soybean_oil,PR,Argentina,Import,Sea,10036.412,6377939
1997-12-01,soybean_oil,PR,Paraguay,Export,Other,311.102,308028
1997-12-01,soybean_oil,RJ,Portugal,Import,Sea,9.16,15000
1997-12-01,soybean_oil,RS,China,Export,Sea,10800,6132119
1997-12-01,soybean_oil,RS,Iran,Export,Sea,18000,10848980
1997-12-01,soybean_oil,SP,Japan,Export,Sea,0.828,2100
1997-12-01,soybean_oil,SP,Paraguay,Import,Ground,5800,3384500
1997-12-01,soybeans,GO,Cuba,Export,Sea,210,93448
1997-12-01,soybeans,MT,Bolivia,Export,Ground,54,24840
1997-12-01,soybeans,PR,Paraguay,Export,Other,0.12,141
1997-12-01,soybeans,PR,United States,Import,Sea,52555.57,13115937
1997-12-01,soybeans,RS,United States,Import,Sea,108750.896,29491292
1997-12-01,soybeans,SC,United States,Import,Sea,65690.93,15363794
1997-12-01,sugar,AL,Iran,Export,Sea,14700,4226250
1997-12-01,sugar,AM,Japan,Import,Sea,0.068,275
1997-12-01,sugar,DF,United States,Import,Air,0,21
1997-12-01,sugar,DF,United States,Import,Air,0.003,2492
1997-12-01,sugar,MG,Ghana,Export,Sea,7000,2014880
1997-12-01,sugar,MS,Argentina,Export,River,3000,804000
1997-12-01,sugar,MT,Peru,Export,River,1784,535200
1997-12-01,sugar,PE,China,Export,Sea,14000,4309480
1997-12-01,sugar,PR,Paraguay,Export,Ground,6.226,8834
1997-12-01,sugar,RJ,Germany,Import,Air,0.013,169
1997-12-01,sugar,RN,Nigeria,Export,Sea,4100,1285350
1997-12-01,sugar,RN,Nigeria,Export,Sea,9900,3103650
1997-12-01,sugar,RS,Nigeria,Export,Sea,26000,7800000
1997-12-01,sugar,RS,Paraguay,Export,Other,0.073,362
1997-12-01,sugar,SC,Canada,Export,Sea,21.5,6343
1997-12-01,sugar,SC,Paraguay,Export,Other,1.378,1926
1997-12-01,sugar,SC,Peru,Export,Sea,2000,632820
1997-12-01,sugar,SP,Angola,Export,Sea,2500,724725
1997-12-01,sugar,SP,Egypt,Export,Sea,10000,2885000
1997-12-01,sugar,SP,Egypt,Export,Sea,14000,4116000
1997-12-01,sugar,SP,Ghana,Export,Sea,7000,2088100
1997-12-01,sugar,SP,Greece,Export,Sea,365.5,104899
1997-12-01,sugar,SP,Indonesia,Export,Sea,7125,2063970
1997-12-01,sugar,SP,Italy,Export,Sea,13806.5,3879628
1997-12-01,sugar,SP,Jordan,Export,Sea,64800,18863950
1997-12-01,sugar,SP,Morocco,Export,Sea,64313,16592754
1997-12-01,sugar,SP,Nigeria,Export,Sea,1500,436500
